gene_id,disease_name,disease_id,score,evidence_level
3553,Toxic effect of arsenic and its compounds,C0311375,0.4,NA
5209,Toxic effect of arsenic and its compounds,C0311375,0.4,NA
57162,Toxic effect of arsenic and its compounds,C0311375,0.4,NA
5991,Toxic effect of arsenic and its compounds,C0311375,0.4,NA
6314,Toxic effect of arsenic and its compounds,C0311375,0.4,NA
6351,Toxic effect of arsenic and its compounds,C0311375,0.4,NA
6421,Toxic effect of arsenic and its compounds,C0311375,0.4,NA
6498,Toxic effect of arsenic and its compounds,C0311375,0.4,NA
6730,Toxic effect of arsenic and its compounds,C0311375,0.4,NA
6742,Toxic effect of arsenic and its compounds,C0311375,0.4,NA
7130,Toxic effect of arsenic and its compounds,C0311375,0.4,NA
23636,primary biliary cirrhosis,C0008312,0.4,NA
2045,Hemorrhages,C0019080,0.4,NA
5420,Hemorrhages,C0019080,0.4,NA
4297,Myelofibrosis,C0026987,0.4,NA
107982234,Pre B-cell acute lymphoblastic leukemia,C0349636,0.4,NA
79728,Pre B-cell acute lymphoblastic leukemia,C0349636,0.4,NA
9235,Cutaneous Leishmaniases,C0023283,0.4,NA
4511,Leber's optic atrophy,C0917796,0.4,NA
4578,Leber's optic atrophy,C0917796,0.4,NA
100507401,"Disease, Meniere",C0025281,0.4,NA
126863145,"Disease, Meniere",C0025281,0.4,NA
178,"Disease, Meniere",C0025281,0.4,NA
200162,"Disease, Meniere",C0025281,0.4,NA
25794,"Disease, Meniere",C0025281,0.4,NA
3106,"Disease, Meniere",C0025281,0.4,NA
357,"Disease, Meniere",C0025281,0.4,NA
4038,"Disease, Meniere",C0025281,0.4,NA
414152,"Disease, Meniere",C0025281,0.4,NA
4641,"Disease, Meniere",C0025281,0.4,NA
4646,"Disease, Meniere",C0025281,0.4,NA
55835,"Disease, Meniere",C0025281,0.4,NA
79784,"Disease, Meniere",C0025281,0.4,NA
10516,"Infection, Respiratory Tract",C0035243,0.4,NA
4948,"Infection, Respiratory Tract",C0035243,0.4,NA
2952,Raynaud's Disease,C0034734,0.4,NA
2261,"Disorder, Myeloproliferative",C0027022,0.4,NA
3552,Leber's optic atrophy,C0917796,0.4,NA
1440,"Disease, Hepatic Veno-Occlusive",C0019156,0.4,NA
2627,Hemorrhages,C0019080,0.4,NA
3589,Hemorrhages,C0019080,0.4,NA
2706,"Hearing Loss, Sensorineural",C0018784,1,NA
1956,Colorectal Neoplasm,C0009404,1,NA
3630,Nephropathy,C0022658,1,NA
673,Malignant melanoma of skin,C0151779,1,NA
613,Leukemias,C0023418,1,NA
1029,Leukemias,C0023418,1,NA
1806,Colorectal Neoplasm,C0009404,1,NA
324,Colorectal Neoplasm,C0009404,1,NA
4292,Colorectal Neoplasm,C0009404,1,NA
4893,Malignant melanoma of skin,C0151779,1,NA
4089,Colorectal Neoplasm,C0009404,1,NA
3569,Colorectal Neoplasm,C0009404,1,NA
2312,Eczema,C0013595,1,NA
5290,Colorectal Neoplasm,C0009404,1,NA
332,Colorectal Neoplasm,C0009404,1,NA
4436,Colorectal Neoplasm,C0009404,1,NA
324,Adenomatous Polyposis Coli,C0032580,1,NA
1499,Colorectal Neoplasm,C0009404,1,NA
5741,HYPERPHOSPHATEMIA,C0085681,1,NA
7298,Colorectal Neoplasm,C0009404,1,NA
7040,Colorectal Neoplasm,C0009404,1,NA
51684,Medulloblastoma,C0025149,1,NA
1029,Malignant melanoma of skin,C0151779,1,NA
7124,Atherosclerosis,C0004153,1,NA
673,Colorectal Neoplasm,C0009404,1,NA
335,Atherosclerosis,C0004153,1,NA
595,Colorectal Neoplasm,C0009404,1,NA
249,Hypophosphatasia,C0020630,1,NA
6323,SMEI,C0751122,1,NA
2120,Leukemias,C0023418,1,NA
1499,Medulloblastoma,C0025149,1,NA
1029,Colorectal Neoplasm,C0009404,1,NA
3043,Hemoglobinopathy,C0019045,1,NA
348,Atherosclerosis,C0004153,1,NA
4893,Colorectal Neoplasm,C0009404,1,NA
3845,Colorectal Neoplasm,C0009404,1,NA
9370,Atherosclerosis,C0004153,1,NA
3988,"Disease, Wolman",C0043208,1,NA
7157,Colorectal Neoplasm,C0009404,1,NA
5727,Medulloblastoma,C0025149,1,NA
207,Colorectal Neoplasm,C0009404,1,NA
7042,Colorectal Neoplasm,C0009404,1,NA
4595,Adenomatous Polyposis Coli,C0032580,1,NA
8074,HYPERPHOSPHATEMIA,C0085681,0.95,NA
2261,Transitional cell carcinoma,C0007138,0.95,NA
596,Colorectal Neoplasm,C0009404,0.95,NA
1636,Nephropathy,C0022658,0.95,NA
4297,Leukemias,C0023418,0.95,NA
8313,Colorectal Neoplasm,C0009404,0.95,NA
6347,Atherosclerosis,C0004153,0.95,NA
8915,"Lymphoma, MALT",C0242647,0.95,NA
2064,Colorectal Neoplasm,C0009404,0.95,NA
5728,Colorectal Neoplasm,C0009404,0.95,NA
183,Nephropathy,C0022658,0.95,NA
7124,Colorectal Neoplasm,C0009404,0.95,NA
7369,Nephropathy,C0022658,0.95,NA
5426,Colorectal Neoplasm,C0009404,0.95,NA
4846,Atherosclerosis,C0004153,0.95,NA
2475,Colorectal Neoplasm,C0009404,0.95,NA
6934,Colorectal Neoplasm,C0009404,0.95,NA
1401,Atherosclerosis,C0004153,0.95,NA
3717,Leukemias,C0023418,0.95,NA
213,Nephropathy,C0022658,0.95,NA
4312,Atherosclerosis,C0004153,0.95,NA
3949,Atherosclerosis,C0004153,0.95,NA
5743,Colorectal Neoplasm,C0009404,0.95,NA
5468,Atherosclerosis,C0004153,0.95,NA
3569,Atherosclerosis,C0004153,0.95,NA
4609,Colorectal Neoplasm,C0009404,0.95,NA
999,Colorectal Neoplasm,C0009404,0.95,NA
1401,Cardiac Disease,C0018799,0.95,NA
5444,Atherosclerosis,C0004153,0.95,NA
324,Medulloblastoma,C0025149,0.95,NA
675,Medulloblastoma,C0025149,0.95,NA
54894,Colorectal Neoplasm,C0009404,0.9,NA
29072,Colorectal Neoplasm,C0009404,0.9,NA
7515,Colorectal Neoplasm,C0009404,0.9,NA
5172,"Hearing Loss, Sensorineural",C0018784,0.9,NA
4893,Leukemias,C0023418,0.9,NA
23411,Atherosclerosis,C0004153,0.9,NA
4313,Colorectal Neoplasm,C0009404,0.9,NA
177,Atherosclerosis,C0004153,0.9,NA
6262,Cardiac Disease,C0018799,0.9,NA
4879,Cardiac Disease,C0018799,0.9,NA
19,Atherosclerosis,C0004153,0.9,NA
5728,Malignant melanoma of skin,C0151779,0.9,NA
627,Heroin Dependence,C0019337,0.9,NA
6928,Nephropathy,C0022658,0.9,NA
7941,Atherosclerosis,C0004153,0.9,NA
3791,Colorectal Neoplasm,C0009404,0.9,NA
567,Nephropathy,C0022658,0.9,NA
114548,Nephropathy,C0022658,0.9,NA
472,Colorectal Neoplasm,C0009404,0.9,NA
3815,Hematologic Neoplasm,C0376545,0.9,NA
7490,Nephropathy,C0022658,0.9,NA
10801,Colorectal Neoplasm,C0009404,0.9,NA
1728,Leukemias,C0023418,0.9,NA
5972,Nephropathy,C0022658,0.9,NA
581,Colorectal Neoplasm,C0009404,0.9,NA
2070,"Hearing Loss, Sensorineural",C0018784,0.85,NA
4988,Heroin Dependence,C0019337,0.85,NA
2879,Colorectal Neoplasm,C0009404,0.85,NA
2625,"Hearing Loss, Sensorineural",C0018784,0.85,NA
7157,Medulloblastoma,C0025149,0.85,NA
7099,Atherosclerosis,C0004153,0.85,NA
699,Colorectal Neoplasm,C0009404,0.85,NA
183,Atherosclerosis,C0004153,0.85,NA
2048,Colorectal Neoplasm,C0009404,0.85,NA
2100,Colorectal Neoplasm,C0009404,0.85,NA
2157,"Factor VIII deficiency, acquired",C0272325,0.85,NA
7299,Malignant melanoma of skin,C0151779,0.85,NA
7007,"Hearing Loss, Sensorineural",C0018784,0.85,NA
2120,Hematologic Neoplasm,C0376545,0.85,NA
4609,Medulloblastoma,C0025149,0.85,NA
3566,Eczema,C0013595,0.85,NA
7046,Colorectal Neoplasm,C0009404,0.85,NA
3265,Transitional cell carcinoma,C0007138,0.85,NA
11200,Colorectal Neoplasm,C0009404,0.85,NA
2778,Colorectal Neoplasm,C0009404,0.85,NA
9365,Nephropathy,C0022658,0.85,NA
5604,Colorectal Neoplasm,C0009404,0.85,NA
4868,Nephropathy,C0022658,0.85,NA
3383,Atherosclerosis,C0004153,0.85,NA
3479,Nephropathy,C0022658,0.85,NA
5979,Colorectal Neoplasm,C0009404,0.85,NA
8743,Leukemias,C0023418,0.85,NA
4953,Colorectal Neoplasm,C0009404,0.85,NA
1591,Colorectal Neoplasm,C0009404,0.85,NA
9429,Colorectal Neoplasm,C0009404,0.85,NA
7412,Atherosclerosis,C0004153,0.85,NA
7056,Nephropathy,C0022658,0.85,NA
2078,Leukemias,C0023418,0.85,NA
3265,Colorectal Neoplasm,C0009404,0.85,NA
60529,Colorectal Neoplasm,C0009404,0.85,NA
5743,Adenomatous Polyposis Coli,C0032580,0.85,NA
6774,Medulloblastoma,C0025149,0.85,NA
7137,Cardiac Disease,C0018799,0.85,NA
2064,Medulloblastoma,C0025149,0.85,NA
7490,Leukemias,C0023418,0.85,NA
11197,Colorectal Neoplasm,C0009404,0.85,NA
3458,Atherosclerosis,C0004153,0.85,NA
7124,cardiac toxicity,C0876994,0.85,NA
2067,Colorectal Neoplasm,C0009404,0.85,NA
8743,Colorectal Neoplasm,C0009404,0.85,NA
5320,Atherosclerosis,C0004153,0.85,NA
3558,Leukemias,C0023418,0.85,NA
6678,Colorectal Neoplasm,C0009404,0.85,NA
1906,Nephropathy,C0022658,0.85,NA
8842,Colorectal Neoplasm,C0009404,0.85,NA
4353,Atherosclerosis,C0004153,0.85,NA
7040,Nephropathy,C0022658,0.85,NA
3934,Nephropathy,C0022658,0.85,NA
28,Leukemias,C0023418,0.85,NA
1956,Adenomatous Polyposis Coli,C0032580,0.85,NA
3045,Thalassemia,C0039730,0.85,NA
5781,Leukemias,C0023418,0.85,NA
5243,Colorectal Neoplasm,C0009404,0.85,NA
4780,Nephropathy,C0022658,0.85,NA
1471,Nephropathy,C0022658,0.85,NA
2056,Nephropathy,C0022658,0.85,NA
26762,Nephropathy,C0022658,0.85,NA
183,Cardiac Disease,C0018799,0.85,NA
7827,Nephropathy,C0022658,0.85,NA
2984,Colorectal Neoplasm,C0009404,0.85,NA
5327,Atherosclerosis,C0004153,0.85,NA
7422,Atherosclerosis,C0004153,0.85,NA
1437,Colorectal Neoplasm,C0009404,0.85,NA
5295,Colorectal Neoplasm,C0009404,0.85,NA
5054,Atherosclerosis,C0004153,0.85,NA
1950,Nephropathy,C0022658,0.85,NA
3605,Nephropathy,C0022658,0.85,NA
50943,Colorectal Neoplasm,C0009404,0.85,NA
6326,SMEI,C0751122,0.8,NA
6774,Atherosclerosis,C0004153,0.8,NA
2261,Colorectal Neoplasm,C0009404,0.8,NA
2068,Colorectal Neoplasm,C0009404,0.8,NA
4524,Colorectal Neoplasm,C0009404,0.8,NA
4041,Osteopenia,C0029453,0.8,NA
2944,Colorectal Neoplasm,C0009404,0.8,NA
7421,Malignant melanoma of skin,C0151779,0.8,NA
6790,Colorectal Neoplasm,C0009404,0.8,NA
6521,Renal tubular acidosis,C0001126,0.8,NA
161497,"Hearing Loss, Sensorineural",C0018784,0.8,NA
2707,"Hearing Loss, Sensorineural",C0018784,0.8,NA
6927,Colorectal Neoplasm,C0009404,0.8,NA
1019,Malignant melanoma of skin,C0151779,0.8,NA
23432,Medulloblastoma,C0025149,0.8,NA
8643,Medulloblastoma,C0025149,0.8,NA
5879,Colorectal Neoplasm,C0009404,0.8,NA
387,Colorectal Neoplasm,C0009404,0.8,NA
2066,Colorectal Neoplasm,C0009404,0.8,NA
2591,HYPERPHOSPHATEMIA,C0085681,0.8,NA
894,Colorectal Neoplasm,C0009404,0.8,NA
6929,Colorectal Neoplasm,C0009404,0.8,NA
2243,Nephropathy,C0022658,0.8,NA
3075,Nephropathy,C0022658,0.8,NA
80184,Nephropathy,C0022658,0.8,NA
2876,Colorectal Neoplasm,C0009404,0.8,NA
1813,Heroin Dependence,C0019337,0.8,NA
407035,Colorectal Neoplasm,C0009404,0.8,NA
595,Transitional cell carcinoma,C0007138,0.8,NA
525,Renal tubular acidosis,C0001126,0.8,NA
246,Atherosclerosis,C0004153,0.8,NA
4609,adenocarcinoma of prostate gland,C0007112,0.8,NA
1287,Nephropathy,C0022658,0.8,NA
4627,Nephropathy,C0022658,0.8,NA
4613,Medulloblastoma,C0025149,0.8,NA
6324,SMEI,C0751122,0.8,NA
9365,HYPERPHOSPHATEMIA,C0085681,0.8,NA
7157,Transitional cell carcinoma,C0007138,0.8,NA
4092,Colorectal Neoplasm,C0009404,0.8,NA
4288,Colorectal Neoplasm,C0009404,0.8,NA
6714,Colorectal Neoplasm,C0009404,0.8,NA
6608,Medulloblastoma,C0025149,0.8,NA
1630,Colorectal Neoplasm,C0009404,0.8,NA
2566,SMEI,C0751122,0.8,NA
6423,Colorectal Neoplasm,C0009404,0.8,NA
6422,Colorectal Neoplasm,C0009404,0.8,NA
841,Colorectal Neoplasm,C0009404,0.8,NA
4879,Atherosclerosis,C0004153,0.8,NA
3486,Colorectal Neoplasm,C0009404,0.8,NA
10,Leukemias,C0023418,0.8,NA
5894,Colorectal Neoplasm,C0009404,0.8,NA
4879,cardiac toxicity,C0876994,0.8,NA
10320,Colorectal Neoplasm,C0009404,0.75,NA
4609,"Neuroectodermal Tumor, Primitive",C0206663,0.75,NA
8671,Renal tubular acidosis,C0001126,0.75,NA
596,Transitional cell carcinoma,C0007138,0.75,NA
960,Transitional cell carcinoma,C0007138,0.75,NA
1191,Atherosclerosis,C0004153,0.75,NA
4609,Malignant melanoma of skin,C0151779,0.75,NA
1277,Osteopenia,C0029453,0.75,NA
8644,Leukemias,C0023418,0.75,NA
1654,Medulloblastoma,C0025149,0.75,NA
8518,Medulloblastoma,C0025149,0.75,NA
8549,Colorectal Neoplasm,C0009404,0.75,NA
6414,Colorectal Neoplasm,C0009404,0.75,NA
213,Cardiac Disease,C0018799,0.75,NA
217,Colorectal Neoplasm,C0009404,0.75,NA
4255,Leukemias,C0023418,0.75,NA
5728,Leukemias,C0023418,0.75,NA
26585,Colorectal Neoplasm,C0009404,0.75,NA
595,Leukemias,C0023418,0.75,NA
5781,Colorectal Neoplasm,C0009404,0.75,NA
650,Colorectal Neoplasm,C0009404,0.75,NA
9734,Atherosclerosis,C0004153,0.75,NA
3481,Atherosclerosis,C0004153,0.75,NA
5743,Nephropathy,C0022658,0.75,NA
2641,Cardiac Disease,C0018799,0.75,NA
2041,Colorectal Neoplasm,C0009404,0.75,NA
23314,Colorectal Neoplasm,C0009404,0.75,NA
241,Atherosclerosis,C0004153,0.75,NA
7157,Central Nervous System Neoplasms,C0085136,0.75,NA
2130,"Neuroectodermal Tumor, Primitive",C0206663,0.75,NA
474,Medulloblastoma,C0025149,0.75,NA
4627,"Hearing Loss, Sensorineural",C0018784,0.75,NA
4646,"Hearing Loss, Sensorineural",C0018784,0.75,NA
7422,Cardiac Disease,C0018799,0.75,NA
1286,Nephropathy,C0022658,0.75,NA
4010,Nephropathy,C0022658,0.75,NA
6647,Atherosclerosis,C0004153,0.75,NA
2065,Colorectal Neoplasm,C0009404,0.75,NA
5468,Colorectal Neoplasm,C0009404,0.75,NA
5743,Transitional cell carcinoma,C0007138,0.75,NA
9201,Colorectal Neoplasm,C0009404,0.75,NA
185,Nephropathy,C0022658,0.75,NA
5743,Atherosclerosis,C0004153,0.75,NA
55294,Colorectal Neoplasm,C0009404,0.75,NA
842,Colorectal Neoplasm,C0009404,0.75,NA
7099,Colorectal Neoplasm,C0009404,0.75,NA
54361,Nephropathy,C0022658,0.75,NA
6696,Nephropathy,C0022658,0.75,NA
7161,Colorectal Neoplasm,C0009404,0.75,NA
1729,"Hearing Loss, Sensorineural",C0018784,0.75,NA
4647,"Hearing Loss, Sensorineural",C0018784,0.75,NA
7466,"Hearing Loss, Sensorineural",C0018784,0.75,NA
4916,Colorectal Neoplasm,C0009404,0.75,NA
54915,Colorectal Neoplasm,C0009404,0.75,NA
4948,Malignant melanoma of skin,C0151779,0.75,NA
3162,Gastric Stases,C0152020,0.75,NA
196,Atherosclerosis,C0004153,0.75,NA
3240,Atherosclerosis,C0004153,0.75,NA
337,Atherosclerosis,C0004153,0.75,NA
9971,Atherosclerosis,C0004153,0.75,NA
64240,Atherosclerosis,C0004153,0.75,NA
1021,Medulloblastoma,C0025149,0.75,NA
5347,Leukemias,C0023418,0.75,NA
142,Colorectal Neoplasm,C0009404,0.75,NA
2146,Colorectal Neoplasm,C0009404,0.75,NA
5268,Colorectal Neoplasm,C0009404,0.75,NA
23405,Colorectal Neoplasm,C0009404,0.75,NA
7157,adenocarcinoma of prostate gland,C0007112,0.75,NA
6648,Colorectal Neoplasm,C0009404,0.75,NA
2056,Cardiac Disease,C0018799,0.75,NA
4363,Colorectal Neoplasm,C0009404,0.75,NA
4088,Colorectal Neoplasm,C0009404,0.75,NA
7225,Nephropathy,C0022658,0.75,NA
652,Colorectal Neoplasm,C0009404,0.75,NA
3481,Colorectal Neoplasm,C0009404,0.75,NA
5424,Colorectal Neoplasm,C0009404,0.75,NA
3553,cardiac toxicity,C0876994,0.75,NA
4771,Colorectal Neoplasm,C0009404,0.75,NA
4312,Colorectal Neoplasm,C0009404,0.75,NA
5320,Colorectal Neoplasm,C0009404,0.75,NA
5795,Colorectal Neoplasm,C0009404,0.75,NA
1571,Colorectal Neoplasm,C0009404,0.75,NA
5728,adenocarcinoma of prostate gland,C0007112,0.75,NA
673,adenocarcinoma of prostate gland,C0007112,0.75,NA
1187,"Hearing Loss, Sensorineural",C0018784,0.75,NA
6696,Cardiac Disease,C0018799,0.75,NA
7076,Cardiac Disease,C0018799,0.75,NA
1029,Transitional cell carcinoma,C0007138,0.75,NA
2064,Malignant melanoma of skin,C0151779,0.75,NA
330,"Lymphoma, MALT",C0242647,0.75,NA
7157,Malignant melanoma of skin,C0151779,0.75,NA
57526,SMEI,C0751122,0.75,NA
4170,Colorectal Neoplasm,C0009404,0.75,NA
3815,Malignant melanoma of skin,C0151779,0.75,NA
240,Atherosclerosis,C0004153,0.75,NA
1244,Colorectal Neoplasm,C0009404,0.75,NA
2099,Leukemias,C0023418,0.75,NA
332,Transitional cell carcinoma,C0007138,0.75,NA
929,Eczema,C0013595,0.75,NA
5294,Medulloblastoma,C0025149,0.75,NA
5290,Medulloblastoma,C0025149,0.75,NA
672,Colorectal Neoplasm,C0009404,0.75,NA
5243,Hematologic Neoplasm,C0376545,0.75,NA
1719,Colorectal Neoplasm,C0009404,0.75,NA
23532,Leukemias,C0023418,0.75,NA
2952,Colorectal Neoplasm,C0009404,0.75,NA
7097,Colorectal Neoplasm,C0009404,0.75,NA
8289,Colorectal Neoplasm,C0009404,0.75,NA
6774,"Lymphoma, T Cell",C0079772,0.75,NA
27030,Colorectal Neoplasm,C0009404,0.75,NA
208,Colorectal Neoplasm,C0009404,0.75,NA
10631,Colorectal Neoplasm,C0009404,0.75,NA
1080,Colorectal Neoplasm,C0009404,0.75,NA
2064,adenocarcinoma of prostate gland,C0007112,0.75,NA
1302,"Hearing Loss, Sensorineural",C0018784,0.75,NA
50617,"Hearing Loss, Sensorineural",C0018784,0.75,NA
51168,"Hearing Loss, Sensorineural",C0018784,0.75,NA
7809,"Hearing Loss, Sensorineural",C0018784,0.75,NA
2313,"Neuroectodermal Tumor, Primitive",C0206663,0.75,NA
4843,Atherosclerosis,C0004153,0.75,NA
57016,Colorectal Neoplasm,C0009404,0.75,NA
10413,Colorectal Neoplasm,C0009404,0.75,NA
2099,Atherosclerosis,C0004153,0.75,NA
847,cardiac toxicity,C0876994,0.75,NA
2767,Malignant melanoma of skin,C0151779,0.75,NA
1285,Nephropathy,C0022658,0.75,NA
5015,Medulloblastoma,C0025149,0.75,NA
688,Colorectal Neoplasm,C0009404,0.75,NA
1728,Colorectal Neoplasm,C0009404,0.75,NA
4353,Nephropathy,C0022658,0.7,NA
2064,"Neuroectodermal Tumor, Primitive",C0206663,0.7,NA
7124,Transitional cell carcinoma,C0007138,0.7,NA
3240,Leukemias,C0023418,0.7,NA
1234,Colorectal Neoplasm,C0009404,0.7,NA
7139,Cardiac Disease,C0018799,0.7,NA
81,Nephropathy,C0022658,0.7,NA
22925,Nephropathy,C0022658,0.7,NA
3439,Colorectal Neoplasm,C0009404,0.7,NA
2626,Colorectal Neoplasm,C0009404,0.7,NA
3572,Colorectal Neoplasm,C0009404,0.7,NA
1577,Nephropathy,C0022658,0.7,NA
5950,Nephropathy,C0022658,0.7,NA
6598,Central Nervous System Neoplasms,C0085136,0.7,NA
1636,Leukemias,C0023418,0.7,NA
540,Colorectal Neoplasm,C0009404,0.7,NA
10134,"Hearing Loss, Sensorineural",C0018784,0.7,NA
126326,"Hearing Loss, Sensorineural",C0018784,0.7,NA
1687,"Hearing Loss, Sensorineural",C0018784,0.7,NA
25861,"Hearing Loss, Sensorineural",C0018784,0.7,NA
7431,Atherosclerosis,C0004153,0.7,NA
51151,Malignant melanoma of skin,C0151779,0.7,NA
4913,Adenomatous Polyposis Coli,C0032580,0.7,NA
27235,Nephropathy,C0022658,0.7,NA
83667,Colorectal Neoplasm,C0009404,0.7,NA
207,Malignant melanoma of skin,C0151779,0.7,NA
4830,Colorectal Neoplasm,C0009404,0.7,NA
4803,Heroin Dependence,C0019337,0.7,NA
1499,Malignant melanoma of skin,C0151779,0.7,NA
701,Colorectal Neoplasm,C0009404,0.7,NA
5925,Medulloblastoma,C0025149,0.7,NA
1535,Atherosclerosis,C0004153,0.7,NA
6667,Colorectal Neoplasm,C0009404,0.7,NA
64072,"Hearing Loss, Sensorineural",C0018784,0.7,NA
79784,"Hearing Loss, Sensorineural",C0018784,0.7,NA
2200,Cardiac Disease,C0018799,0.7,NA
3716,Colorectal Neoplasm,C0009404,0.7,NA
10135,Colorectal Neoplasm,C0009404,0.7,NA
4552,Colorectal Neoplasm,C0009404,0.7,NA
1301,"Hearing Loss, Sensorineural",C0018784,0.7,NA
23438,"Hearing Loss, Sensorineural",C0018784,0.7,NA
4640,"Hearing Loss, Sensorineural",C0018784,0.7,NA
64699,"Hearing Loss, Sensorineural",C0018784,0.7,NA
25805,Colorectal Neoplasm,C0009404,0.7,NA
2260,"Lymphoma, T Cell",C0079772,0.7,NA
54790,Colorectal Neoplasm,C0009404,0.7,NA
4312,Malignant melanoma of skin,C0151779,0.7,NA
142,Atherosclerosis,C0004153,0.7,NA
5446,Atherosclerosis,C0004153,0.7,NA
1493,Nephropathy,C0022658,0.7,NA
2073,Colorectal Neoplasm,C0009404,0.7,NA
7980,Colorectal Neoplasm,C0009404,0.7,NA
6059,Colorectal Neoplasm,C0009404,0.7,NA
567,Colorectal Neoplasm,C0009404,0.7,NA
1545,Colorectal Neoplasm,C0009404,0.7,NA
2195,Colorectal Neoplasm,C0009404,0.7,NA
50617,Renal tubular acidosis,C0001126,0.7,NA
488,Cardiac Disease,C0018799,0.7,NA
1890,Transitional cell carcinoma,C0007138,0.7,NA
23451,Malignant melanoma of skin,C0151779,0.7,NA
3265,Malignant melanoma of skin,C0151779,0.7,NA
4524,Atherosclerosis,C0004153,0.7,NA
2944,Leukemias,C0023418,0.7,NA
64423,Nephropathy,C0022658,0.7,NA
5727,"Neuroectodermal Tumor, Primitive",C0206663,0.7,NA
8651,Colorectal Neoplasm,C0009404,0.7,NA
92140,Colorectal Neoplasm,C0009404,0.7,NA
4613,"Neuroectodermal Tumor, Primitive",C0206663,0.7,NA
4163,Colorectal Neoplasm,C0009404,0.7,NA
1654,Colorectal Neoplasm,C0009404,0.7,NA
2074,Colorectal Neoplasm,C0009404,0.7,NA
207,adenocarcinoma of prostate gland,C0007112,0.7,NA
117531,"Hearing Loss, Sensorineural",C0018784,0.7,NA
23405,Medulloblastoma,C0025149,0.7,NA
1890,Colorectal Neoplasm,C0009404,0.7,NA
1312,Heroin Dependence,C0019337,0.7,NA
4524,Nephropathy,C0022658,0.7,NA
598,Transitional cell carcinoma,C0007138,0.7,NA
1544,Colorectal Neoplasm,C0009404,0.7,NA
11171,Colorectal Neoplasm,C0009404,0.65,NA
4929,Colorectal Neoplasm,C0009404,0.65,NA
5783,Colorectal Neoplasm,C0009404,0.65,NA
139285,Colorectal Neoplasm,C0009404,0.65,NA
2033,Colorectal Neoplasm,C0009404,0.65,NA
3077,Colorectal Neoplasm,C0009404,0.65,NA
29899,"Hearing Loss, Sensorineural",C0018784,0.65,NA
2876,Transitional cell carcinoma,C0007138,0.65,NA
2944,Transitional cell carcinoma,C0007138,0.65,NA
3718,"Lymphoma, T Cell",C0079772,0.65,NA
7157,"Lymphoma, T Cell",C0079772,0.65,NA
118,Atherosclerosis,C0004153,0.65,NA
3303,Atherosclerosis,C0004153,0.65,NA
3845,Malignant melanoma of skin,C0151779,0.65,NA
5290,Malignant melanoma of skin,C0151779,0.65,NA
2244,"Artery Disease, Carotid",C0007273,0.65,NA
2903,Heroin Dependence,C0019337,0.65,NA
50485,Nephropathy,C0022658,0.65,NA
6559,Nephropathy,C0022658,0.65,NA
91147,Nephropathy,C0022658,0.65,NA
2554,SMEI,C0751122,0.65,NA
5156,Medulloblastoma,C0025149,0.65,NA
7157,cardiac toxicity,C0876994,0.65,NA
51548,cardiac toxicity,C0876994,0.65,NA
7083,Colorectal Neoplasm,C0009404,0.65,NA
928,Colorectal Neoplasm,C0009404,0.65,NA
811,Colorectal Neoplasm,C0009404,0.65,NA
3953,Nephropathy,C0022658,0.65,NA
5879,cardiac toxicity,C0876994,0.65,NA
5579,Colorectal Neoplasm,C0009404,0.65,NA
4179,Nephropathy,C0022658,0.65,NA
7124,"Hearing Loss, Sensorineural",C0018784,0.65,NA
6648,Atherosclerosis,C0004153,0.65,NA
2944,Malignant melanoma of skin,C0151779,0.65,NA
83990,Colorectal Neoplasm,C0009404,0.65,NA
675,Malignant melanoma of skin,C0151779,0.65,NA
406900,Colorectal Neoplasm,C0009404,0.65,NA
407007,Colorectal Neoplasm,C0009404,0.65,NA
4615,Colorectal Neoplasm,C0009404,0.65,NA
